transaction_id,timestamp,amount,currency,sender_account,receiver_account,sender_country,sender_municipality,receiver_country,receiver_municipality,transaction_type,notes,is_valid,suspicious_amount,is_duplicate,invalid_sender_iban,invalid_receiver_iban,is_future
efaf35b5-e657-4a7d-87af-64ae71b32921,2025-10-31 17:22:00,14006.84,USD,GB78ZKZK51686712245405,SE8902NTFH01064636641044,Chad,Russellborough,Sweden,Varberg,incoming,Utility bill,True,False,False,True,False,True
b5fac0db-9995-4354-8768-f9726c530dd9,2025-09-01 17:55:00,31150.46,SEK,SE8902BQMD08495656622319,GB92UTUE87524629184558,Sweden,Eskilstuna,Russian Federation,New Edward,incoming,Gift to family member,True,False,False,False,True,True
99e5adbc-ce80-4437-b104-e9c973c63581,2026-02-18 15:17:00,29256.16,SEK,GB13KZEM33481731764914,SE8902ZQHA53957175041781,Sweden,Kristianstad,Sweden,Örebro,incoming,Freelance project payment,True,False,False,True,False,True
cc55614e-2512-4496-a9dd-61d1115bc94f,2025-08-08 01:18:00,14413.11,SEK,SE8902NSCK48583902247407,GB35VOIQ79519874950005,Sweden,Stockholm,Spain,Lorimouth,outgoing,Loan repayment,True,False,False,False,True,True
d97c1871-56fd-4fc3-a9a6-2debc33bd0d6,2025-10-05 10:56:00,18914.99,SEK,SE8902NWRQ91553124445897,GB49ZVLX52177170215810,Sweden,Varberg,Denmark,Jerslev,outgoing,,True,False,False,False,True,True
e2553218-e472-44a9-8a90-9dc23a233004,2025-06-20 06:22:00,49105.35,SEK,SE8902ANHE69104787829780,GB87LAVU99216500375399,Sweden,Umeå,Sweden,Lidingö,outgoing,Salary payment,True,False,False,False,True,True
565904bf-a1a1-4fe5-a169-4bb865a567a9,2025-09-06 13:57:00,1472.19,SEK,GB72DNQC73710592488457,SE8902AAYR66080694259848,Sweden,Sundsvall,Sweden,Borlänge,incoming,Salary payment,True,False,False,True,False,True
069291cf-1371-4cff-88eb-74af43d515b4,2025-11-25 16:07:00,24407.21,SEK,GB50ZICL17072393790906,SE8902SMVS26727409745066,Sweden,Uppsala,Sweden,Uddevalla,outgoing,Tax refund,True,False,False,True,False,True
1fef7246-4e42-4450-88b6-ce8ea6abf4fb,2025-07-14 01:17:00,31805.53,SEK,SE8902YJDF24480796274041,GB46HYVI04427389560481,Sweden,Jönköping,Iran,شمال بنیامین,incoming,Insurance payout,True,False,False,False,True,True
9d6b0155-26d1-4eab-ae6d-c13b27fe7002,2025-07-20 18:58:00,34825.06,EUR,GB84SHVR05865910587766,SE8902TYPP30001101129706,Finland,Outokumpu,Sweden,Skövde,outgoing,Subscription fee,True,False,False,True,False,True
fa2c146f-f697-4c9c-8870-45f39d1591cf,2025-10-11 07:45:00,1276.72,SEK,SE8902AAZZ32784603345278,GB17FFAE59775919010498,Sweden,Karlskoga,Sweden,Södertälje,incoming,Utility bill,True,False,False,False,True,True
82d7c94d-d3fa-49cb-8c31-2486653cd207,2025-09-04 07:38:00,38104.26,SEK,SE8902LZLX90544527585788,GB97EKLT11939671236642,Sweden,Borlänge,Sweden,Växjö,incoming,Subscription fee,True,False,False,False,True,True
332203f0-dba7-4095-831e-39729006313b,2025-09-26 17:27:00,38391.56,SEK,GB69YNJX41279826156638,SE8902ZNXF37359255801506,Sweden,Skellefteå,Sweden,Östersund,incoming,Utility bill,True,False,False,True,False,True
d1e0aa03-95a7-4e93-bae9-66763b5d7489,2025-09-25 05:47:00,35586.76,SEK,GB65NVYF09286567921489,SE8902RADR87006342899524,Sweden,Kalmar,Sweden,Lidköping,incoming,Loan repayment,True,False,False,True,False,True
baddf341-8978-407a-9581-db7bf28b85ea,2025-10-20 19:49:00,21598.3,SEK,SE8902EHUT38956930740017,GB04VYZV67595566202451,Sweden,Motala,Sweden,Piteå,incoming,Loan repayment,True,False,False,False,True,True
4a6f431c-a79c-4011-b10c-c4c56109aaaf,2026-01-24 13:36:00,14523.28,USD,GB05QXDY86421869248116,SE8902MJGO82608964017389,Cyprus,North Katherineview,Sweden,Växjö,outgoing,Loan repayment,True,False,False,True,False,True
8133d8a6-c8a2-4106-a45d-316ab4e2ba8c,2026-02-20 08:43:00,15935.23,EUR,GB92KSIQ69970775765187,SE8902MBHI25416661313721,Germany,Griesbach Rottal,Sweden,Kristianstad,outgoing,Payment for invoice #5727,True,False,False,True,False,True
bbeaad7b-0233-467f-bb5e-ca4cdb9c4827,2025-06-09 13:12:00,21097.94,SEK,SE8902FTFH30353856634469,GB52JMTU48841542194765,Sweden,Linköping,Iran,بندر الينا,incoming,Mobile recharge,True,False,False,False,True,True
c9fa2dc1-cdcb-49b8-b8bb-4e0ca17be568,2025-12-23 08:01:00,10336.68,SEK,GB30LQQQ97113382166001,SE8902UQVG98865511733208,Sweden,Gävle,Sweden,Borlänge,incoming,Salary payment,True,False,False,True,False,True
e751bd90-784d-48a5-bb8e-58cc65ae7ec2,2025-11-30 18:35:00,35069.86,SEK,SE8902SBKR74537144087144,GB33RJPE97950381974733,Sweden,Uddevalla,Sweden,Lidköping,incoming,Rent transfer,True,False,False,False,True,True
461d03c7-0ba5-47a3-8db7-9cdd0554b59a,2025-08-26 01:23:00,42807.92,DKK,GB66QHHJ77011722363960,SE8902ZIZT70325031118745,Denmark,Vinderup,Sweden,Malmö,outgoing,,True,False,False,True,False,True
97f053c6-a1f5-4131-9ae3-dd5bf277431b,2025-07-01 13:20:00,10863.51,SEK,SE8902CGGN44982096405890,GB79KMSM42034367287392,Sweden,Lidingö,Sweden,Örnsköldsvik,incoming,Consulting fee,True,False,False,False,True,True
24d1bb2d-00a5-4b1b-9338-958b9715eeab,2026-01-13 16:10:00,6920.24,SEK,GB11XDDH36284077607550,SE8902TAHT06914345447156,Sweden,Uppsala,Sweden,Uddevalla,incoming,Gift to family member,True,False,False,True,False,True
8b7a0f27-ede6-4b55-9b37-4584fbe35d06,2025-06-10 03:05:00,43328.96,SEK,SE8902MPMD99811264245009,GB12BZDV72847465365306,Sweden,Karlstad,Cape Verde,Robertsside,incoming,Gift to family member,True,False,False,False,True,True
a7188f9c-35e0-4e94-9743-f8d41d12fee8,2025-10-01 00:04:00,23606.54,SEK,SE8902QDZY71565646096031,GB61TFVP37629316642184,Sweden,Piteå,Sweden,Kristianstad,outgoing,Reimbursement for travel,True,False,False,False,True,True
2f5dd076-f328-44b9-b640-aa3143b708a9,2025-08-23 06:06:00,23695.62,SEK,SE8902FDTQ44344454210996,GB51XFLQ77297729354238,Sweden,Linköping,Estonia,Lehtmetstown,outgoing,Insurance payout,True,False,False,False,True,True
524574ad-53cc-4fb9-8788-b7164fc15bf9,2025-06-07 15:24:00,12979.39,SEK,SE8902LZNY98515870876437,GB05MPKK51519047299528,Sweden,Mölndal,Israel,New Bethmouth,outgoing,Salary payment,True,False,False,False,True,True
90fefe20-8d44-4ac3-af58-b2d6482046ab,2025-09-28 10:04:00,27257.23,SEK,SE8902RZFP78915425211808,GB48ZBGG80065769332803,Sweden,Gävle,Finland,Punkalaidun,outgoing,Gift to family member,True,False,False,False,True,True
acfeb738-2579-4f6c-95aa-266903e821d7,2025-09-21 01:50:00,26398.63,SEK,SE8902QXAY86380659658844,GB98IXTJ33439213574845,Sweden,Norrköping,Sweden,Helsingborg,incoming,Rent transfer,True,False,False,False,True,True
feff14a8-ad9f-42bd-b6e8-62c9cdeef74c,2025-09-04 22:51:00,42018.15,EUR,GB92EELE92102607099879,SE8902JZJA31554426603417,Germany,Waldmünchen,Sweden,Motala,incoming,,True,False,False,True,False,True
63b05dca-5724-4d6e-9133-dbe133d879ed,2025-10-23 05:18:00,32980.09,SEK,SE8902TLVN08996057650298,GB38MPTE81246522056195,Sweden,Falun,Greenland,Cooperton,incoming,Insurance payout,True,False,False,False,True,True
c915953c-e4dd-4b29-9eaa-1b467e17af3d,2025-07-04 04:21:00,36554.15,SEK,SE8902LOMD27700424580738,GB76OZIX68265916161274,Sweden,Falun,Sweden,Uppsala,incoming,Payment for invoice #6215,True,False,False,False,True,True
4a2e7a5f-524c-4965-8d88-ae2d1bb48c27,2025-07-27 21:42:00,14743.68,SEK,GB23MGKI51191286032725,SE8902HQAX24109353987935,Sweden,Trollhättan,Sweden,Halmstad,incoming,Consulting fee,True,False,False,True,False,True
81de2956-1a1a-4614-956c-2e1a310b75e2,2025-11-12 23:17:00,1099.21,SEK,SE8902UZFC35584103012440,GB07FVMK38002369713369,Sweden,Piteå,Sweden,Jönköping,outgoing,Payment for invoice #2015,True,False,False,False,True,True
0130feb2-ae64-4a12-93b4-d4bebb963386,2025-09-03 23:04:00,13145.94,USD,GB14QGWU43230855212903,SE8902MLOB78786110729072,Canada,Port Jasmine,Sweden,Luleå,outgoing,Rent transfer,True,False,False,True,False,True
9f6939aa-6d84-4512-8353-77699e146be6,2026-02-13 17:02:00,27195.31,SEK,GB61YJKV58019696891332,SE8902PXQH61449282091685,Sweden,Sundsvall,Sweden,Halmstad,outgoing,Tax refund,True,False,False,True,False,True
727ad0f4-3174-4af1-abc5-dcd71c6849d8,2025-11-28 01:10:00,30379.91,USD,GB57ZOCJ48275487431132,SE8902GMUX05957198164015,Netherlands,Donnastad,Sweden,Kalmar,incoming,Mobile recharge,True,False,False,True,False,True
ace96739-e2ae-4528-87b0-4fdc1ad17a2d,2026-02-22 06:41:00,17220.15,SEK,SE8902SDKC53939897005122,GB52CKLS64690969910541,Sweden,Ängelholm,Germany,Hoyerswerda,outgoing,Utility bill,True,False,False,False,True,True
136283a5-98ff-46b9-b634-48f87de72891,2025-07-25 13:00:00,32447.7,SEK,GB36PAMO81905329275184,SE8902IAMU23934107119714,Sweden,Gävle,Sweden,Kalmar,incoming,Freelance project payment,True,False,False,True,False,True
b578b7b4-4b5f-473f-8ccd-08c956320642,2025-06-22 05:57:00,31831.56,SEK,GB39VSND98170349568714,SE8902CUOE57010683673827,Sweden,Helsingborg,Sweden,Landskrona,incoming,Subscription fee,True,False,False,True,False,True
7fa1efb9-729f-4f97-8fbe-4eba66968ec8,2025-08-13 09:44:00,29172.17,SEK,SE8902LPQL92553232101892,GB91GDMZ41529750135410,Sweden,Halmstad,Sweden,Södertälje,outgoing,,True,False,False,False,True,True
60423db3-dd80-46e7-9f48-6b233ab6f0c8,2025-10-18 23:36:00,899.35,SEK,GB85CIFJ74011423319160,SE8902LRII41141175631962,Sweden,Luleå,Sweden,Malmö,outgoing,Rent transfer,True,False,False,True,False,True
2701d50a-85f6-41bb-890b-01d07175018a,2026-01-17 04:51:00,39249.54,SEK,SE8902JLJH61154131542583,GB26KGFU94621220519090,Sweden,Gävle,Sierra Leone,Vegaton,incoming,Utility bill,True,False,False,False,True,True
ba84021b-9ba6-45ff-8c87-e4bbb76c13ee,2025-06-06 08:38:00,27050.96,SEK,GB19HMEP08655463815347,SE8902BQNQ69176231619922,Sweden,Södertälje,Sweden,Trollhättan,incoming,,True,False,False,True,False,True
1d64ceaa-bb3e-4494-b66e-b564cc099f13,2025-08-16 22:24:00,33432.54,SEK,SE8902MBLN98698078214773,GB30LAKM38321204687158,Sweden,Gävle,Estonia,Sobolevhaven,incoming,Rent transfer,True,False,False,False,True,True
fa58f18f-2498-4080-86f9-c09e708ab37b,2025-06-05 15:18:00,48374.92,USD,GB43TLWF64316450405422,SE8902WCYY27213758450336,Swaziland,East Bethany,Sweden,Trollhättan,outgoing,Payment for invoice #3333,True,False,False,True,False,True
701b3ab1-72ba-4c0c-a5aa-e6675bf50377,2025-09-16 05:56:00,44653.88,USD,GB94YHLI23998823293493,SE8902AUEU02373801535567,Solomon Islands,Port Julieville,Sweden,Umeå,incoming,Rent transfer,True,False,False,True,False,True
3c763a10-b08d-47d9-b66d-f57fd4d9fd8e,2025-11-07 09:42:00,31535.01,USD,GB82IQQU77420153498407,SE8902CZZV03210142886950,South Georgia and the South Sandwich Islands,Sandersport,Sweden,Lidingö,outgoing,Insurance payout,True,False,False,True,False,True
d0f6cda0-57d2-4cea-82ae-67c94fe5d9dc,2025-10-14 14:20:00,44219.75,SEK,SE8902VGPJ13283714502732,GB74SINP15632755465818,Sweden,Växjö,Sweden,Västerås,incoming,,True,False,False,False,True,True
3ff38b21-a5b8-42e9-b21e-3b18291017dd,2025-08-05 09:53:00,43752.37,SEK,GB06FGTJ68144873327745,SE8902XNRB01969727086641,Sweden,Helsingborg,Sweden,Norrköping,outgoing,Consulting fee,True,False,False,True,False,True
8584aa3d-dfe3-474f-b8d8-14348d1c6c58,2025-06-20 06:56:00,42394.49,USD,GB43VBVF29794569397243,SE8902REPB36443168681858,Poland,Dąbrowa Górnicza,Sweden,Alingsås,incoming,,True,False,False,True,False,True
de691e71-8ab8-4532-8772-534e3a597b56,2026-03-18 12:33:00,34377.62,SEK,SE8902EMWA07310860593299,GB48CABC61992837764894,Sweden,Jönköping,Estonia,Arturstad,incoming,Freelance project payment,True,False,False,False,True,True
0849a5cc-07c3-49ea-be1f-1893d846d1dd,2025-07-23 17:58:00,36262.67,NOK,GB86CHZM93495935219284,SE8902ZAUK91622162952240,Norway,Ahmed,Sweden,Södertälje,incoming,Insurance payout,True,False,False,True,False,True
5baebb09-1a6c-42b0-926e-3248aae6822e,2025-07-11 11:42:00,23244.49,USD,GB92ZDQU87252465616860,SE8902AGKG56449067223821,Tunisia,Taylorview,Sweden,,outgoing,Gift to family member,True,False,False,True,False,True
48e65f24-b3e9-465a-8a8c-62b9d66c4436,2025-11-04 03:56:00,24040.02,USD,GB53GMPS12700613038686,SE8902YRET73295289384684,Holy See (Vatican City State),West Zacharyville,Sweden,Alingsås,outgoing,Payment for invoice #9365,True,False,False,True,False,True
f13fd0c6-f926-4492-9ec9-46b056f7ddca,2026-02-10 14:25:00,42826.4,SEK,SE8902AQSD69653171337159,GB59BDIS37104634003917,Sweden,Uppsala,Sweden,Sandviken,incoming,Mobile recharge,True,False,False,False,True,True
59d4680f-b3e0-48b3-86bf-15028db6754d,2025-12-11 02:19:00,49996.85,SEK,SE8902ZIZT70325031118745,GB12WPLU66394890456232,Sweden,Malmö,Sweden,Alingsås,incoming,Loan repayment,True,False,False,False,True,True
b000ef7a-0f91-42fa-8afb-069ba79dc217,2026-01-04 08:01:00,26172.12,SEK,GB56IMER30211006545375,SE8902ORVX75782738034691,Sweden,Alingsås,Sweden,Göteborg,outgoing,Consulting fee,True,False,False,True,False,True
659f5520-c643-47ca-a9b8-4d62e3a68433,2025-09-23 17:19:00,8825.96,SEK,SE8902BRZY58744743598269,GB49DPPF05818309821982,Sweden,Luleå,Island,Narfiside,incoming,Loan repayment,True,False,False,False,True,True
b083b0e9-a65b-470f-ae8f-0e2624fc27e0,2025-09-27 08:32:00,12553.04,SEK,SE8902ZEFG02654072612379,GB41XLVV10891467016240,,Alingsås,Saint Barthelemy,Patriciaborough,incoming,Payment for invoice #5250,True,False,False,False,True,True
fd32c34f-3f15-46ee-b20e-3c70943b53cd,2025-08-19 00:33:00,20033.26,SEK,GB78UIAT74401543095515,SE8902KXQX53312988480606,Sweden,Stockholm,Sweden,Kalmar,outgoing,Freelance project payment,True,False,False,True,False,True
b31ab6d7-9ef4-4413-a558-521ef1b036ca,2025-07-04 21:06:00,12921.37,USD,GB06XDCI40575676183682,SE8902GCRY80045789473621,Poland,Zakopane,Sweden,Borlänge,incoming,Loan repayment,True,False,False,True,False,True
045da2de-12f7-4568-953d-f847dff2db3c,2025-09-13 06:02:00,48668.53,SEK,SE8902NARF82423087494951,GB08AHTU05891692218279,Sweden,Södertälje,Sweden,Karlskoga,outgoing,Payment for invoice #4987,True,False,False,False,True,True
7bf9cd7f-f85b-453a-8006-ae21aa4d92be,2025-10-03 06:07:00,40552.58,USD,GB92EHLU56571083760209,SE8902NQPR37480978954996,Somalia,Patrickstad,Sweden,Kristianstad,outgoing,Subscription fee,True,False,False,True,False,True
78d67792-7bc6-4b9c-8309-807959b331a6,2025-11-12 04:20:00,6320.91,SEK,GB11NXXU44284459815696,SE8902EDEL42831023335290,Sweden,Motala,Sweden,Karlskoga,outgoing,Tax refund,True,False,False,True,False,True
4965c775-8a7a-4f86-8fb7-1a88b48388ab,2025-10-11 22:59:00,13876.43,SEK,SE8902AEQJ97044224731438,GB08YTXB68703987108772,Sweden,Skellefteå,Sweden,Kristianstad,outgoing,Online purchase,True,False,False,False,True,True
bcf4dcba-b805-49ab-ace0-bb33a389f46a,2025-10-06 06:49:00,46137.15,USD,GB19NUSY44705609736928,SE8902BUOA18534669231152,Morocco,East Jeremiahside,Sweden,Halmstad,outgoing,Subscription fee,True,False,False,True,False,True
1e5fb0af-68a2-4085-bc6e-e2f3320766d7,2025-06-25 16:18:00,25311.99,SEK,GB96EOKL12392345690164,SE8902DZHP61637560790239,Sweden,Örnsköldsvik,Sweden,Helsingborg,outgoing,Reimbursement for travel,True,False,False,True,False,True
72cc5942-9328-4069-9d68-5c8211e13e26,2025-11-28 01:56:00,19108.14,SEK,SE8902TRFZ84125280650981,GB62XMST61069814039854,Sweden,Falun,Sweden,Västerås,outgoing,Loan repayment,True,False,False,False,True,True
1ff5197d-ef65-488a-a2ea-c7f03704670c,2025-10-22 07:55:00,43580.28,SEK,SE8902PNDT46225493958789,GB37KSKC16023474082658,Sweden,Linköping,Sweden,Falun,outgoing,Salary payment,True,False,False,False,True,True
561228a6-f863-41f4-9955-ff2770d6e0c8,2025-09-23 15:50:00,18758.39,SEK,SE8902HFHU31704470752933,GB29KKZR09944605722505,Sweden,Piteå,Tanzania,Seanmouth,outgoing,Tax refund,True,False,False,False,True,True
0eb2fdea-f8ad-4a7a-85e2-028d0c093931,2025-09-17 07:53:00,31481.48,SEK,SE8902ZHVU99937869772842,GB55SVYA09450991863902,Sweden,Gävle,Sweden,Kristianstad,incoming,Rent transfer,True,False,False,False,True,True
f8f8e0ac-1c1d-4483-8508-1b3eb9c182bb,2026-02-27 12:08:00,12676.53,SEK,GB23KDYL95575888007294,SE8902DFUR20294844807414,Sweden,Kalmar,Sweden,Borås,outgoing,Mobile recharge,True,False,False,True,False,True
28e8ee8b-4624-4344-bb0f-25de660c03e6,2025-12-10 14:06:00,1248.63,SEK,SE8902MHYZ08408003997445,GB09LUCB75584981283942,Sweden,Malmö,Sweden,Borlänge,incoming,Payment for invoice #5199,True,False,False,False,True,True
6e46d304-68d6-46c2-97c9-53dc9680e5fc,2026-01-03 15:21:00,34791.35,SEK,SE8902PHZM16349003541849,GB09JSKR30909249298154,Sweden,Lidingö,Sweden,Karlstad,incoming,Consulting fee,True,False,False,False,True,True
666964f6-4fd9-480b-ab5c-77a16e23aefe,2025-11-22 11:02:00,32421.88,USD,GB14ONJM50874821216578,SE8902MGEE43594824630478,Tanzania,Port Lynnton,Sweden,Östersund,incoming,Reimbursement for travel,True,False,False,True,False,True
c97d563d-5b6a-48df-b562-9e16d91300ff,2025-09-11 15:27:00,31818.38,SEK,SE8902SLFF12042336980310,GB02XRHA59531841517631,Sweden,Karlskoga,Sweden,Trelleborg,outgoing,Tax refund,True,False,False,False,True,True
4b70ad30-4262-4d11-a98b-df8b9bd9fcd6,2026-02-24 16:46:00,12919.7,USD,GB24HNFC73040418562682,SE8902BQNQ69176231619922,Singapore,New Samanthaville,Sweden,Skellefteå,outgoing,Loan repayment,True,False,False,True,False,True
956a0ea1-dd10-472d-96e5-9a0ae4bbe497,2025-08-25 06:56:00,49922.46,SEK,SE8902DZXI76159867731811,GB53OXWV49481925427231,Sweden,Lund,Sweden,Lidköping,outgoing,Subscription fee,True,False,False,False,True,True
250d41c3-4314-4d62-a7f9-0a99991f2301,2025-07-17 00:58:00,16349.08,SEK,SE8902WDQP86401050581224,GB32POPR27712420022256,Sweden,Örnsköldsvik,Sweden,Uddevalla,outgoing,Freelance project payment,True,False,False,False,True,True
0adbf2e4-6948-4e18-a893-6f4ba4a480e2,2025-06-25 15:21:00,37834.56,USD,GB33WRAO32929781740046,SE8902HSBP85051707021176,Guadeloupe,Andreaport,Sweden,Umeå,outgoing,Subscription fee,True,False,False,True,False,True
10e4f845-a385-4ec2-91ef-d8c34547d301,2026-02-19 19:06:00,20838.64,SEK,GB26CIHK98556159974124,SE8902XOPN50088541621716,Sweden,Gävle,Sweden,Umeå,incoming,,True,False,False,True,False,True
6561df6d-1174-4b43-ae4a-4e68f94d1cdc,2025-05-29 19:55:00,30496.72,SEK,SE8902TJIS91982698708838,GB16FRHI95950672374284,Sweden,Stockholm,Mauritius,Lake Tammy,incoming,Gift to family member,True,False,False,False,True,True
10b1aaa1-cf3e-4f01-b015-7923782a5a72,2025-08-01 13:24:00,22723.82,SEK,GB26FWIX02054167120851,SE8902OEXR07690449901329,Sweden,Helsingborg,Sweden,Trelleborg,outgoing,Insurance payout,True,False,False,True,False,True
212c770a-c7be-4edf-93dd-39efd4020322,2025-10-03 00:16:00,3213.47,SEK,GB21DPXH66964895751294,SE8902ZSJW29392145750717,Sweden,Mölndal,Sweden,Landskrona,incoming,Mobile recharge,True,False,False,True,False,True
996d7166-b25f-47bf-9730-ad3fe18e8de4,2026-02-09 13:53:00,32671.45,SEK,GB87CMTB51368805984849,SE8902TRKY32176035596562,Sweden,Östersund,Sweden,Landskrona,outgoing,Rent transfer,True,False,False,True,False,True
92ce8465-499e-46f1-a7be-9cbfe4016828,2026-01-18 13:13:00,5887.95,SEK,GB79ULPW41756551873376,SE8902ETKQ88425525618595,Sweden,Trelleborg,Sweden,Landskrona,incoming,Payment for invoice #6758,True,False,False,True,False,True
dd1ca170-ce76-45e6-8a5c-9c03718bf694,2025-07-04 01:40:00,9268.53,USD,GB39MDPU71344652779840,SE8902POFT31781505407261,Estonia,Lake Jaanusland,Sweden,Norrköping,outgoing,Mobile recharge,True,False,False,True,False,True
8a113c64-375d-4d66-a3a1-95b4720127db,2026-01-17 18:59:00,32555.4,SEK,GB18LJVI53018102929754,SE8902VNVB26444807190551,Sweden,Karlskrona,Sweden,Nyköping,incoming,Gift to family member,True,False,False,True,False,True
579cffe3-c4dd-4a72-8e44-99ecc4f69c8b,2025-10-30 08:12:00,13411.64,EUR,GB97OFRM12384771274980,SE8902IAHV26752836143814,Germany,Böblingen,Sweden,Sundsvall,incoming,,True,False,False,True,False,True
5ebc3cd8-3c7f-4f7f-b983-e6e033e7381c,2026-01-15 10:57:00,16755.58,SEK,SE8902FMHL21633471300221,GB65XTKK27914568881122,Sweden,Jönköping,Sweden,Linköping,incoming,Gift to family member,True,False,False,False,True,True
c35512df-8f23-4e36-8008-740a1a26c9e4,2026-02-28 01:35:00,30102.78,USD,GB98SOFO86650763219202,SE8902CESP64404653553503,Brunei Darussalam,South Frankberg,Sweden,Umeå,outgoing,Subscription fee,True,False,False,True,False,True
46787e9a-0fa7-4220-8e37-5dac5de914cc,2025-07-24 00:28:00,32868.86,SEK,SE8902SSFH90772655677771,GB95IUXW89826385243227,Sweden,Lidingö,Sweden,Lund,incoming,Gift to family member,True,False,False,False,True,True
04f181e1-df48-426e-bd35-39650a470269,2025-08-20 10:19:00,10184.01,USD,GB03ZHVY11800412494282,SE8902VISV26606115246910,Turkey,Adammouth,Sweden,Sundsvall,incoming,Loan repayment,True,False,False,True,False,True
2ccca447-4afb-4000-99fa-937054614423,2025-08-05 11:06:00,6947.6,USD,GB87BTMN32989884086181,SE8902QUVK34053196832367,Mongolia,North Michaelfort,Sweden,Uppsala,incoming,Payment for invoice #9267,True,False,False,True,False,True
4f6f38d3-3430-4abc-bc07-8fba5c235382,2026-02-10 21:44:00,47128.12,SEK,SE8902IAMU23934107119714,GB76CONH44928464941878,Sweden,Eskilstuna,Antarctica (the territory South of 60 deg S),Richardport,outgoing,Freelance project payment,True,False,False,False,True,True
9652625c-9f4d-4efa-935d-15ca3068e240,2025-11-13 05:05:00,21252.88,USD,GB58MGZI28457392067066,SE8902NYAZ48924591107358,Lao People's Democratic Republic,Reevesstad,Sweden,Lund,outgoing,Online purchase,True,False,False,True,False,True
7fc19c82-05fb-4f96-986d-5870689b7243,2026-02-02 08:43:00,3471.87,SEK,SE8902IHHA88912900484285,GB43ZMMK69075337966332,Sweden,Karlskrona,Sweden,Lidköping,incoming,Gift to family member,True,False,False,False,True,True
3f8c7263-ede9-4530-a34f-9cd8efd2220e,2025-07-06 07:29:00,29723.32,SEK,SE8902KATB35108246964189,GB49XAIA28383313326256,Sweden,Östersund,Sweden,Sundsvall,incoming,,True,False,False,False,True,True
6a66b8ba-1007-4fe7-ae05-0d617f0b144c,2026-02-05 03:45:00,6814.81,SEK,SE8902FTFH30353856634469,GB66YLLF58249937768980,Sweden,Borlänge,Sweden,Mölndal,incoming,Online purchase,True,False,False,False,True,True
0b587943-cbf6-421e-b780-68f3c232e199,2026-03-18 06:32:00,4160.37,SEK,GB55GHDC45299194033623,SE8902MOER82232856654070,Sweden,Karlskrona,Sweden,Eskilstuna,outgoing,Tax refund,True,False,False,True,False,True
15b4d8fd-8849-44bf-ab4e-1cd06ba89c76,2025-11-23 00:34:00,23969.92,SEK,SE8902AWSW06663692036271,GB31FEPE92045422724897,Sweden,Lidingö,Sweden,Alingsås,incoming,Reimbursement for travel,True,False,False,False,True,True
949b0ed0-061e-4cdb-a290-28b3e5e7d84e,2025-12-17 23:03:00,20607.27,SEK,SE8902CVCL15370228725883,GB53MDOR62738699969003,Sweden,Västerås,Sweden,Jönköping,incoming,,True,False,False,False,True,True
3f3ff1e2-7a4b-46f5-9d27-1c92df0c9606,2026-02-07 02:33:00,20996.95,USD,GB83VFFQ20159848184103,SE8902KDSG83463231121147,Sri Lanka,Wilsonland,Sweden,Kristianstad,outgoing,Insurance payout,True,False,False,True,False,True
9b74c5a5-0a69-4bb6-ba88-5342e8cdec72,2025-07-02 14:55:00,30590.62,SEK,GB17LJVT15897843352352,SE8902YHAA89862840296588,Sweden,Alingsås,Sweden,Västerås,incoming,Mobile recharge,True,False,False,True,False,True
e15e4426-5c15-4b98-bfc8-1c16f8f97b06,2025-07-11 13:56:00,45399.93,SEK,SE8902FCFV09687035047874,GB48KQDC84970115246220,Sweden,Sandviken,Sweden,Falun,outgoing,Tax refund,True,False,False,False,True,True
43a4e7dd-316e-4cc8-81ed-e3c62db912ca,2025-07-18 15:14:00,31402.62,SEK,GB13XTRQ05954109968226,SE8902MPNL50338015513966,Sweden,Karlskrona,Sweden,Växjö,outgoing,Utility bill,True,False,False,True,False,True
4e247a35-651e-4575-a0e7-d190c0a3ed41,2025-10-09 06:26:00,45210.71,SEK,SE8902VISV26606115246910,GB35GKSY30960917119870,Sweden,Kalmar,Sweden,Uppsala,incoming,Payment for invoice #2230,True,False,False,False,True,True
bbed2de7-2dbb-4b2f-945a-9306711c9f22,2025-11-30 22:50:00,18578.53,USD,GB29IUCR86594050066931,SE8902BKCS92343891835591,Uganda,Lake Alexanderton,Sweden,Trelleborg,incoming,Rent transfer,True,False,False,True,False,True
56cf6bae-d323-4d2f-b952-6bdd03016f39,2025-08-24 18:12:00,9189.52,SEK,SE8902CUOE57010683673827,GB29BUQY34225442071347,Sweden,Malmö,Sweden,Ängelholm,outgoing,Payment for invoice #3786,True,False,False,False,True,True
bdeb5894-e38a-4d7f-96da-ccf21f55e1d6,2025-12-11 12:30:00,5568.25,SEK,GB79YOKL15880815165945,SE8902VHGB89375184727781,Sweden,Växjö,Sweden,Norrköping,outgoing,Online purchase,True,False,False,True,False,True
6b842013-4b93-4f21-b330-7852b44ff80b,2025-11-30 16:20:00,26877.35,SEK,SE8902TGRY08320925103936,GB10EKJL64609369986278,Sweden,Uppsala,Svalbard & Jan Mayen Islands,East Erinfort,incoming,Loan repayment,True,False,False,False,True,True
efbd3d26-bfd8-4578-a44c-afba427e30cf,2025-06-11 03:22:00,12056.89,SEK,SE8902IZTK78997933116030,GB78EKHY46531995000072,Sweden,Motala,Sweden,Luleå,incoming,Payment for invoice #5426,True,False,False,False,True,True
